Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT   G12ManEst FGApApproved
 31    127 MPGE-LS  ManEst      4      30          D1B       65.92       1081.30    255.00       47.97            1
 31    128 MPGE-LS  ManEst      4      30          D2A       65.92       1009.03    240.00       47.97            1
 32      1 MGPE-LS  ManEst      1       1          D1A       64.44       1022.47    235.00       43.73            1
 32      2 MGPE-LS  ManEst      1       1          D2B       63.88       1050.43    325.00       43.17            1
 32      3 MGPE-LS  ManEst      1       3          D1B       57.08        970.53    305.00       36.36            1
 32      4 MGPE-LS  ManEst      1       3          D2A       57.55        903.58    200.00       36.84            1
 32      5 MGPE-LS  ManEst      1       3          D1B       54.10       1002.54    240.00       33.39            1
 32      6 MGPE-LS  ManEst      1       3          D2B       55.07        843.66    205.00       34.36            1
 32      7 MGPE-LS  ManEst      1       4          D2B       56.04       1003.53    315.00       35.33            1
 32      8 MGPE-LS  ManEst      1       4          D2A       56.50        945.60    205.00       35.79            1
 32      9 MGPE-LS  ManEst      1       4          D2A       54.21       1017.49    230.00       33.50            1
 32     10 MGPE-LS  ManEst      1       4          D1A       55.62        932.53    205.00       34.90            1
 32     11 MGPE-LS  ManEst      1       4          D2B       49.93       1009.54    260.00       29.22            1
 32     12 MGPE-LS  ManEst      1       5          D1A       55.69        983.56    230.00       34.98            1
 32     13 MGPE-LS  ManEst      1       6          D1B       51.98        908.63    210.00       31.27            1
 32     14 MGPE-LS  ManEst      1       7          D1A       57.59        932.59    205.00       36.87            1
 32     15 MGPE-LS  ManEst      1       7          D1A       52.94        915.52    250.00       32.23            1
 32     16 MGPE-LS  ManEst      1       7          D1B       54.92        933.64    250.00       34.21            1
 32     17 MGPE-LS  ManEst      1       7          D2B       57.76        944.45    345.00       37.05            1
 32     18 MGPE-LS  ManEst      1       7          D2A       59.12        902.58    245.00       38.41            1
 32     19 MGPE-LS  ManEst      1       8          D1B       55.89        879.55    250.00       35.18            1
 32     20 MGPE-LS  ManEst      1       8          D2B       53.79        939.52    235.00       33.07            1
 32     21 MGPE-LS  ManEst      1       8          D1B       52.21        950.51    220.00       31.50            1
 32     22 MGPE-LS  ManEst      1       9          D1B       56.14        882.16    195.00       35.42            1
 32     23 MGPE-LS  ManEst      1       9          D2B       53.31        963.51    220.00       32.60            1
 32     24 MGPE-LS  ManEst      1       9          D1A       51.04       1143.39    380.00       30.33            0
 32     25 MGPE-LS  ManEst      1       9          D2A       52.84        863.64    230.00       32.13            0
 32     26 MGPE-LS  ManEst      1       9          D2A       45.36        798.65    200.00       24.65            1
 32     27 MGPE-LS  ManEst      1       9          D1A       52.25        916.48    200.00       31.54            1
 32     28 MGPE-LS  ManEst      1       9          D2A       54.18        984.56    190.00       33.47            1
 32     29 MGPE-LS  ManEst      1       9          D2A       57.96        963.51    195.00       37.25            1
 32     30 MGPE-LS  ManEst      1       9          D2B       53.06        963.51    245.00       32.35            1
 32     31 MGPE-LS  ManEst      1       9          D1A       54.31       1042.56    245.00       33.59            1
 32     32 MGPE-LS  ManEst      1       9          D1B       53.36       1010.57    220.00       32.65            0
 32     33 MGPE-LS  ManEst      2       9          D2B       50.50       1020.49    295.00       28.21            1
 32     34 MGPE-LS  ManEst      2       9          D2A       53.82       1049.70    370.00       31.53            1
 32     35 MGPE-LS  ManEst      2       9          D2B       57.97       1038.43    295.00       35.68            1
 32     36 MGPE-LS  ManEst      2       9          D1A       56.79        845.63    250.00       34.50            1
 32     37 MGPE-LS  ManEst      2       9          D2B       55.02        885.64    215.00       32.73            1
 32     38 MGPE-LS  ManEst      2       9          D1A       54.60        974.59    305.00       32.31            0
 32     39 MGPE-LS  ManEst      2      10          D2A       50.88        932.50    185.00       28.59            1
 32     40 MGPE-LS  ManEst      2      10          D2B       56.50        950.56    225.00       34.21            1
 32     41 MGPE-LS  ManEst      2      10          D1B       57.32        971.41    250.00       35.03            1
 32     42 MGPE-LS  ManEst      2      10          D1A       50.49        848.62    215.00       28.20            1
 32     43 MGPE-LS  ManEst      2      10          D2A       54.32        936.47    255.00       32.03            1
 32     44 MGPE-LS  ManEst      2      10          D2B       54.64        852.63    245.00       32.35            1
 32     45 MGPE-LS  ManEst      2      10          D1B       54.06        913.62    235.00       31.77            1
 32     46 MGPE-LS  ManEst      2      10          D1B       50.02        861.60    180.00       27.73            1
 32     47 MGPE-LS  ManEst      2      10          D1A       57.32        950.51    195.00       35.03            1
 32     48 MGPE-LS  ManEst      2      10          D2B       53.63        992.29    300.00       31.34            1
 32     49 MGPE-LS  ManEst      2      10          D1B       53.71        985.43    210.00       31.42            1
 32     50 MGPE-LS  ManEst      2      10          D1B       52.17       1089.45    220.00       29.88            1
 32     51 MGPE-LS  ManEst      2      10          D2B       51.98        896.30    195.00       29.69            1
 32     52 MGPE-LS  ManEst      2      11          D1B       52.31       1054.50    380.00       30.02            1
 32     53 MGPE-LS  ManEst      2      11          D2A       51.04       1023.50    245.00       28.75            1
 32     54 MGPE-LS  ManEst      2      12          D1A       56.65       1048.53    320.00       34.36            1
 32     55 MGPE-LS  ManEst      2      12          D2A       53.54       1135.40    355.00       31.25            0
 32     56 MGPE-LS  ManEst      2      13          D1A       52.55       1015.54    240.00       30.26            1
 32     57 MGPE-LS  ManEst      2      13          D1A       57.35       1065.50    240.00       35.06            1
 32     58 MGPE-LS  ManEst      2      13          D2A       50.95       1125.49    200.00       28.66            1
 32     59 MGPE-LS  ManEst      2      13          D1B       52.38       1031.48    200.00       30.09            1
 32     60 MGPE-LS  ManEst      2      13          D1B       49.83       1087.40    335.00       27.53            1
 32     61 MGPE-LS  ManEst      2      14          D2A       53.51        985.41    260.00       31.22            1
 32     62 MGPE-LS  ManEst      2      14          D2B       55.46       1159.91    275.00       33.17            1
 32     63 MGPE-LS  ManEst      2      14          D2A       55.67       1070.28    220.00       33.38            1
 32     64 MGPE-LS  ManEst      2      15          D1A       53.11       1129.38    310.00       30.81            1
 32     65 MGPE-LS  ManEst      3      15          D1B       45.88       1248.43    220.00       25.12            1
 32     66 MGPE-LS  ManEst      3      15          D1B       50.60       1008.55    235.00       29.84            1
 32     67 MGPE-LS  ManEst      3      15          D2B       54.76       1044.51    270.00       33.99            1
 32     68 MGPE-LS  ManEst      3      15          D2B       56.37        934.55    195.00       35.60            1
 32     69 MGPE-LS  ManEst      3      15          D1A       54.01       1089.54    260.00       33.25            1
 32     70 MGPE-LS  ManEst      3      15          D2A       54.86        945.56    220.00       34.10            1
 32     71 MGPE-LS  ManEst      3      15          D1A       55.24        871.60    225.00       34.47            1
 32     72 MGPE-LS  ManEst      3      15          D2B       55.99        925.51    240.00       35.23            1
 32     73 MGPE-LS  ManEst      3      15          D1A       53.45        929.54    220.00       32.69            1
 32     74 MGPE-LS  ManEst      3      15          D2A       55.46       1045.43    285.00       34.69            1
 32     75 MGPE-LS  ManEst      3      15          D2B       54.40        977.58    200.00       33.64            1
 32     76 MGPE-LS  ManEst      3      15          D2B       53.68       1011.53    295.00       32.92            1
 32     77 MGPE-LS  ManEst      3      15          D1A       50.72        978.56    215.00       29.95            1
 32     78 MGPE-LS  ManEst      3      15          D1B       59.39       1024.50    240.00       38.63            1
 32     79 MGPE-LS  ManEst      3      15          D1B       54.30        952.29    205.00       33.53            1
 32     80 MGPE-LS  ManEst      3      16          D1B       55.15        905.76    200.00       34.39            1
 32     81 MGPE-LS  ManEst      3      16          D2A       55.21       1005.49    200.00       34.44            1
 32     82 MGPE-LS  ManEst      3      16          D2A       52.13        969.51    195.00       31.37            1
 32     83 MGPE-LS  ManEst      3      16          D2A       52.12       1131.14    210.00       31.35            0
 32     84 MGPE-LS  ManEst      3      16          D2A       53.50        914.52    200.00       32.73            1
 32     85 MGPE-LS  ManEst      3      16          D1B       55.12       1005.52    240.00       34.35            1
 32     86 MGPE-LS  ManEst      3      16          D2B       54.26       1086.45    215.00       33.49            1
 32     87 MGPE-LS  ManEst      3      17          D2B       53.77       1041.47    190.00       33.01            1
 32     88 MGPE-LS  ManEst      3      17          D1A       50.61        983.53    235.00       29.85            1
 32     89 MGPE-LS  ManEst      3      17          D2A       51.19        929.51    180.00       30.43            1
 32     90 MGPE-LS  ManEst      3      17          D1A       52.89       1012.45    195.00       32.13            1
 32     91 MGPE-LS  ManEst      3      17          D1B       52.65       1028.54    245.00       31.89            1
 32     92 MGPE-LS  ManEst      3      18          D1B       58.48        988.49    215.00       37.72            1
 32     93 MGPE-LS  ManEst      3      18          D2A       57.22        928.54    200.00       36.46            1
 32     94 MGPE-LS  ManEst      3      18          D1A       54.11       1103.00    230.00       33.35            1
 32     95 MGPE-LS  ManEst      3      19          D1A       47.75        978.39    215.00       26.99            1
 32     96 MGPE-LS  ManEst      3      20          D2B       55.05       1120.52    225.00       34.29            1
 32     97 MGPE-LS  ManEst      4      20          D2A       53.02        980.56    225.00       31.11            1
 32     98 MGPE-LS  ManEst      4      20          D1A       56.54        908.61    170.00       34.62            1
 32     99 MGPE-LS  ManEst      4      20          D1A       54.31       1052.58    225.00       32.40            1
 32    100 MGPE-LS  ManEst      4      20          D2A       60.06       1006.53    255.00       38.15            1
 32    101 MGPE-LS  ManEst      4      20          D2B       54.07       1117.47    235.00       32.16            1
 32    102 MGPE-LS  ManEst      4      20          D2B       55.98       1020.55    195.00       34.07            1
 32    103 MGPE-LS  ManEst      4      20          D1A       55.02        928.61    230.00       33.11            1
 32    104 MGPE-LS  ManEst      4      20          D2B       52.56       1117.41    200.00       30.65            1
 32    105 MGPE-LS  ManEst      4      21          D2A       52.96       1066.41    215.00       31.04            1
 32    106 MGPE-LS  ManEst      4      21          D1A       55.99       1105.47    200.00       34.07            1
 32    107 MGPE-LS  ManEst      4      21          D1B       55.62        848.43    185.00       33.71            1
 32    108 MGPE-LS  ManEst      4      21          D1B       53.65        975.28    260.00       31.74            1
 32    109 MGPE-LS  ManEst      4      21          D2A       55.72       1048.49    245.00       33.80            1
 32    110 MGPE-LS  ManEst      4      21          D2A       57.29        913.59    205.00       35.38            1
 32    111 MGPE-LS  ManEst      4      22          D1A       54.96        979.61    180.00       33.05            1
 32    112 MGPE-LS  ManEst      4      22          D1A       54.68        994.53    235.00       32.77            1
 32    113 MGPE-LS  ManEst      4      22          D2A       53.83       1040.45    245.00       31.92            1
 32    114 MGPE-LS  ManEst      4      22          D1A       53.60       1063.44    260.00       31.69            1
 32    115 MGPE-LS  ManEst      4      22          D2A       55.78       1163.28    320.00       33.87            1
 32    116 MGPE-LS  ManEst      4      22          D1B       56.13       1042.43    235.00       34.22            1
 32    117 MGPE-LS  ManEst      4      22          D2B       55.03       1013.51    220.00       33.12            0
 32    118 MGPE-LS  ManEst      4      23          D1B       55.63       1060.41    300.00       33.72            1
 32    119 MGPE-LS  ManEst      4      23          D2B       52.62       1243.40    230.00       30.71            1
 32    120 MGPE-LS  ManEst      4      23          D2A       55.57        943.59    195.00       33.66            1
 32    121 MGPE-LS  ManEst      4      23          D2B       53.24        949.60    205.00       31.33            1
 32    122 MGPE-LS  ManEst      4      25          D1B       56.05       1119.43    265.00       34.14            1
 32    123 MGPE-LS  ManEst      4      25          D1B       55.42       1037.51    195.00       33.51            1
 32    124 MGPE-LS  ManEst      4      25          D2B       54.69        905.51    210.00       32.78            1
 32    125 MGPE-LS  ManEst      4      25          D1B       52.53       1113.54    190.00       30.62            1
 32    126 MGPE-LS  ManEst      4      25          D2B       53.28        895.60    185.00       31.37            1
 32    127 MGPE-LS  ManEst      4      25          D1A       53.13        931.52    205.00       31.22            1
 32    128 MGPE-LS  ManEst      4      25          D1B       50.64       1103.47    235.00       28.73            1
 33      1 GPME-LS  ManEst      1       0          D2B       55.22       1157.28    485.00       34.67            1
 33      2 GPME-LS  ManEst      1       1          D1B       52.62        939.57    285.00       32.07            1
 33      3 GPME-LS  ManEst      1       1          D1B       55.32        943.57    285.00       34.76            0
 33      4 GPME-LS  ManEst      1       1          D1A       53.63        851.61    220.00       33.08            1
 33      5 GPME-LS  ManEst      1       1          D1B       56.47        882.69    280.00       35.92            1
 33      6 GPME-LS  ManEst      1       1          D2B       52.54        889.55    255.00       31.99            1
 33      7 GPME-LS  ManEst      1       1          D2A       55.53        873.51    270.00       34.98            1
 33      8 GPME-LS  ManEst      1       1          D1A       57.69        807.68    275.00       37.13            1
 33      9 GPME-LS  ManEst      1       2          D2A       58.84       1068.54    425.00       38.29            0
 33     10 GPME-LS  ManEst      1       2          D2A       59.94        968.67    420.00       39.39            1
 33     11 GPME-LS  ManEst      1       2          D1A       59.50        965.52    380.00       38.95            0
 33     12 GPME-LS  ManEst      1       3          D2B       59.88        848.61    355.00       39.33            1
 33     13 GPME-LS  ManEst      1       3          D2B       57.14        826.65    285.00       36.59            1
 33     14 GPME-LS  ManEst      1       6          D1A       50.78        877.59    270.00       30.23            1
 33     15 GPME-LS  ManEst      1       7          D2A       53.12        936.36    285.00       32.57            1
 33     16 GPME-LS  ManEst      1       9          D1A       55.20        892.58    265.00       34.65            1
 33     17 GPME-LS  ManEst      1       9          D1A       54.97        960.46    320.00       34.42            1
 33     18 GPME-LS  ManEst      1       9          D2B       56.18        948.54    300.00       35.63            0
 33     19 GPME-LS  ManEst      1       9          D1B       56.04        884.60    295.00       35.48            1
 33     20 GPME-LS  ManEst      1       9          D2A       51.93        860.63    275.00       31.38            1
 33     21 GPME-LS  ManEst      1       9          D1A       50.49        788.66    235.00       29.93            1
 33     22 GPME-LS  ManEst      1      10          D2B       56.43        882.52    220.00       35.88            1
 33     23 GPME-LS  ManEst      1      10          D1B       47.52        793.63    215.00       26.96            1
 33     24 GPME-LS  ManEst      1      10          D1B       56.68       1021.44    350.00       36.13            1
 33     25 GPME-LS  ManEst      1      10          D2B       66.29        861.47    320.00       45.74            1
 33     26 GPME-LS  ManEst      1      10          D2A       53.59        822.63    230.00       33.04            1
 33     27 GPME-LS  ManEst      1      10          D2A       57.94        909.56    295.00       37.39            1
 33     28 GPME-LS  ManEst      1      11          D1B       52.17        837.37    305.00       31.62            1
 33     29 GPME-LS  ManEst      1      11          D2A       53.45        857.52    270.00       32.89            1
 33     30 GPME-LS  ManEst      1      12          D1B       48.52        832.65    235.00       27.97            1
 33     31 GPME-LS  ManEst      1      12          D2B       52.34        781.70    245.00       31.79            1
 33     32 GPME-LS  ManEst      1      12          D1A       47.32        816.60    260.00       26.77            1
 33     33 GPME-LS  ManEst      2      12          D2A       56.35        962.55    290.00       35.96            1
 33     34 GPME-LS  ManEst      2      12          D1A       55.45       1008.41    235.00       35.06            1
 33     35 GPME-LS  ManEst      2      14          D1B       48.18        872.57    245.00       27.79            1
 33     36 GPME-LS  ManEst      2      14          D2B       50.55        834.16    295.00       30.16            1
 33     37 GPME-LS  ManEst      2      14          D2B       48.79        798.60    250.00       28.39            1
 33     38 GPME-LS  ManEst      2      14          D2A       53.06        844.60    260.00       32.66            1
 33     39 GPME-LS  ManEst      2      14          D1A       49.85        939.49    330.00       29.45            1
 33     40 GPME-LS  ManEst      2      14          D2A       52.20       1008.46    290.00       31.80            1
 33     41 GPME-LS  ManEst      2      14          D2A       53.12        893.56    335.00       32.73            1
 33     42 GPME-LS  ManEst      2      14          D1A       49.55        901.60    225.00       29.15            1
 33     43 GPME-LS  ManEst      2      14          D1A       53.99        823.56    245.00       33.60            1
 33     44 GPME-LS  ManEst      2      14          D2B       59.51        860.53    245.00       39.12            1
 33     45 GPME-LS  ManEst      2      14          D2B       48.97        809.61    225.00       28.57            1
 33     46 GPME-LS  ManEst      2      14          D1B       58.78        781.67    215.00       38.38            1
 33     47 GPME-LS  ManEst      2      14          D2B       50.25        951.53    225.00       29.86            1
 33     48 GPME-LS  ManEst      2      14          D1B       53.98        936.57    295.00       33.59            1
 33     49 GPME-LS  ManEst      2      14          D1B       55.24       1073.44    240.00       34.84            1
 33     50 GPME-LS  ManEst      2      14          D2B       62.86        838.51    205.00       42.46            1
 33     51 GPME-LS  ManEst      2      14          D2A       53.44        844.31    235.00       33.04            1
 33     52 GPME-LS  ManEst      2      14          D1B       53.70        859.59    235.00       33.30            1
 33     53 GPME-LS  ManEst      2      14          D1B       54.65        963.52    250.00       34.25            1
 33     54 GPME-LS  ManEst      2      14          D1A       56.15        885.56    290.00       35.76            1
 33     55 GPME-LS  ManEst      2      14          D2A       51.98        873.58    255.00       31.58            1
 33     56 GPME-LS  ManEst      2      14          D2B       59.15        920.54    285.00       38.76            1
 33     57 GPME-LS  ManEst      2      14          D2A       53.41        940.55    320.00       33.02            1
 33     58 GPME-LS  ManEst      2      14          D2A       54.66        811.63    225.00       34.26            1
 33     59 GPME-LS  ManEst      2      14          D1A       50.94        797.48    210.00       30.55            1
 33     60 GPME-LS  ManEst      2      14          D2B       53.53        852.66    260.00       33.13            1
 33     61 GPME-LS  ManEst      2      14          D1A       51.82        833.77    215.00       31.42            1
 33     62 GPME-LS  ManEst      2      14          D1B       56.18        982.48    415.00       35.79            1
 33     63 GPME-LS  ManEst      2      14          D1B       52.07        795.62    215.00       31.67            1
 33     64 GPME-LS  ManEst      2      14          D1A       53.27        834.88    260.00       32.87            1
 33     65 GPME-LS  ManEst      3      15          D2A       49.82        888.62    215.00       29.29            1
 33     66 GPME-LS  ManEst      3      15          D1B       51.62        988.52    240.00       31.09            1
 33     67 GPME-LS  ManEst      3      15          D2B       45.24        899.58    225.00       24.71            1
 33     68 GPME-LS  ManEst      3      15          D2A       49.62        977.53    300.00       29.10            1
 33     69 GPME-LS  ManEst      3      15          D2B       50.52        866.61    275.00       29.99            1
 33     70 GPME-LS  ManEst      3      15          D2B       47.46        953.53    330.00       26.93            1
 33     71 GPME-LS  ManEst      3      15          D2B       47.06        845.69    315.00       26.54            1
 33     72 GPME-LS  ManEst      3      15          D1A       50.12        843.60    245.00       29.60            1
 33     73 GPME-LS  ManEst      3      15          D2A       46.87        898.58    255.00       26.34            1
 33     74 GPME-LS  ManEst      3      15          D2A       52.63        878.53    290.00       32.11            1
 33     75 GPME-LS  ManEst      3      15          D2B       51.25        868.63    280.00       30.72            1
 33     76 GPME-LS  ManEst      3      15          D2A       57.53        899.55    250.00       37.00            1
 33     77 GPME-LS  ManEst      3      15          D2A       49.53        813.66    245.00       29.00            1
 33     78 GPME-LS  ManEst      3      15          D1B       49.52        895.38    285.00       28.99            1
 33     79 GPME-LS  ManEst      3      15          D2B       51.01       1096.47    290.00       30.48            1
 33     80 GPME-LS  ManEst      3      15          D1B       55.91        896.62    285.00       35.39            1
 33     81 GPME-LS  ManEst      3      15          D1A       55.39        874.12    260.00       34.87            1
 33     82 GPME-LS  ManEst      3      15          D1B       54.04       1105.43    320.00       33.52            1
 33     83 GPME-LS  ManEst      3      15          D2B       51.00        974.58    360.00       30.47            1
 33     84 GPME-LS  ManEst      3      15          D1A       55.60        890.54    260.00       35.08            1
 33     85 GPME-LS  ManEst      3      15          D1A       51.88        918.51    295.00       31.36            1
 33     86 GPME-LS  ManEst      3      15          D1B       48.96        903.60    265.00       28.43            1
 33     87 GPME-LS  ManEst      3      15          D1B       51.94        856.51    220.00       31.41            1
 33     88 GPME-LS  ManEst      3      15          D1A       54.86       1046.48    395.00       34.33            1
 33     89 GPME-LS  ManEst      3      15          D1B       54.26        942.52    260.00       33.73            1
 33     90 GPME-LS  ManEst      3      15          D1A       55.54        866.63    215.00       35.01            1
 33     91 GPME-LS  ManEst      3      15          D1A       49.33        888.61    245.00       28.81            1
 33     92 GPME-LS  ManEst      3      15          D1B       54.04        910.60    285.00       33.51            1
 33     93 GPME-LS  ManEst      3      15          D1A       56.53        905.59    350.00       36.01            1
 33     94 GPME-LS  ManEst      3      15          D2B       49.36       1020.46    405.00       28.83            1
 33     95 GPME-LS  ManEst      3      15          D2A       51.09        939.50    275.00       30.57            1
 33     96 GPME-LS  ManEst      3      15          D2A       55.18        985.77    335.00       34.65            1
 33     97 GPME-LS  ManEst      4      15          D1A       51.52       1086.42    400.00       30.43            1
 33     98 GPME-LS  ManEst      4      15          D1B       49.73        846.56    260.00       28.65            1
 33     99 GPME-LS  ManEst      4      15          D1B       45.45        886.56    235.00       24.37            1
 33    100 GPME-LS  ManEst      4      16          D1A       60.35        933.36    360.00       39.27            1
 33    101 GPME-LS  ManEst      4      16          D1A       49.86        787.58    200.00       28.78            1
 33    102 GPME-LS  ManEst      4      17          D1A       48.02        851.60    275.00       26.93            1
 33    103 GPME-LS  ManEst      4      17          D2A       51.64        966.37    230.00       30.56            1
 33    104 GPME-LS  ManEst      4      18          D2B       50.67        794.63    225.00       29.58            1
 33    105 GPME-LS  ManEst      4      20          D1B       54.09        961.55    285.00       33.01            1
 33    106 GPME-LS  ManEst      4      20          D2B       45.33        989.55    210.00       24.24            1
 33    107 GPME-LS  ManEst      4      20          D1A       55.17       1086.40    285.00       34.08            1
 33    108 GPME-LS  ManEst      4      20          D2A       51.65        857.53    210.00       30.56            1
 33    109 GPME-LS  ManEst      4      20          D2B       50.04        879.76    245.00       28.96            1
 33    110 GPME-LS  ManEst      4      21          D1B       52.93        940.55    280.00       31.84            1
 33    111 GPME-LS  ManEst      4      21          D1A       52.35        893.17    215.00       31.26            1
 33    112 GPME-LS  ManEst      4      21          D2A       53.52        817.31    200.00       32.44            1
 33    113 GPME-LS  ManEst      4      22          D2B       51.42        942.68    345.00       30.34            1
 33    114 GPME-LS  ManEst      4      22          D2A       48.84        891.42    225.00       27.76            1
 33    115 GPME-LS  ManEst      4      22          D2A       48.18        964.51    300.00       27.10            1
 33    116 GPME-LS  ManEst      4      22          D1A       50.65        856.57    220.00       29.56            1
 33    117 GPME-LS  ManEst      4      22          D2A       54.07        892.58    225.00       32.98            1
 33    118 GPME-LS  ManEst      4      22          D2A       51.60        883.59    220.00       30.52            1
 33    119 GPME-LS  ManEst      4      22          D1B       58.28       1224.22    285.00       37.20            1
 33    120 GPME-LS  ManEst      4      22          D1B       54.64        951.57    260.00       33.56            1
 33    121 GPME-LS  ManEst      4      22          D2A       51.80       1114.44    310.00       30.72            1
 33    122 GPME-LS  ManEst      4      22          D2B       53.66        926.52    240.00       32.58            1
 33    123 GPME-LS  ManEst      4      22          D2B       55.99       1103.56    250.00       34.91            1
 33    124 GPME-LS  ManEst      4      22          D2B       52.09       1027.28    285.00       31.01            1
 33    125 GPME-LS  ManEst      4      22          D1B       62.98       1056.44    300.00       41.90            1
 33    126 GPME-LS  ManEst      4      22          D1A       51.67       1076.70    285.00       30.59            1
 33    127 GPME-LS  ManEst      4      22          D2B       50.77       1052.30    305.00       29.69            1
 33    128 GPME-LS  ManEst      4      22          D1B       53.11        997.52    310.00       32.02            1
 34      1 GMPE-LS  ManEst      1       0          D1B       62.53       1070.34    275.00       41.49            1
 34      2 GMPE-LS  ManEst      1       3          D1A       66.20       1199.78    365.00       45.15            1
 34      3 GMPE-LS  ManEst      1       3          D1B       63.33       1198.44    370.00       42.29            1
 34      4 GMPE-LS  ManEst      1       3          D2A       65.80       1251.32    265.00       44.76            1
 34      5 GMPE-LS  ManEst      1       3          D1B       67.37       1079.42    320.00       46.33            1
 34      6 GMPE-LS  ManEst      1       3          D2B       67.98       1052.52    205.00       46.94            1
 34      7 GMPE-LS  ManEst      1       3          D2B       66.93       1327.27    460.00       45.88            1
 34      8 GMPE-LS  ManEst      1       3          D2B       66.16       1310.30    365.00       45.11            0
 34      9 GMPE-LS  ManEst      1       3          D2A       68.29       1104.49    215.00       47.25            1
 34     10 GMPE-LS  ManEst      1       3          D2A       68.42       1124.47    215.00       47.38            1
 34     11 GMPE-LS  ManEst      1       3          D1B       66.11       1093.48    235.00       45.06            1
 34     12 GMPE-LS  ManEst      1       3          D1B       66.76       1022.57    295.00       45.71            0
 34     13 GMPE-LS  ManEst      1       3          D1A       65.98       1118.44    240.00       44.93            1
 34     14 GMPE-LS  ManEst      1       3          D2A       70.46        996.82    205.00       49.41            1
 34     15 GMPE-LS  ManEst      1       3          D1A       64.47       1045.36    235.00       43.42            1
 34     16 GMPE-LS  ManEst      1       3          D1B       69.76        980.57    190.00       48.71            1
 34     17 GMPE-LS  ManEst      1       3          D1A       63.54       1072.02    240.00       42.50            1
 34     18 GMPE-LS  ManEst      1       3          D2B       65.53       1195.43    360.00       44.48            1
 34     19 GMPE-LS  ManEst      1       3          D1B       58.82       1115.48    210.00       37.77            1
 34     20 GMPE-LS  ManEst      1       3          D2B       65.28       1257.38    440.00       44.24            1
 34     21 GMPE-LS  ManEst      1       3          D1A       68.10       1126.51    240.00       47.06            1
 34     22 GMPE-LS  ManEst      1       3          D1B       67.17       1110.48    200.00       46.13            1
 34     23 GMPE-LS  ManEst      1       3          D2A       69.79        984.61    205.00       48.75            1
 34     24 GMPE-LS  ManEst      1       3          D2B       68.01       1045.47    285.00       46.97            1
 34     25 GMPE-LS  ManEst      1       3          D2B       69.81       1001.50    230.00       48.76            1
 34     26 GMPE-LS  ManEst      1       3          D2A       65.34        983.57    210.00       44.30            1
 34     27 GMPE-LS  ManEst      1       3          D2B       65.78        958.61    225.00       44.74            1
 34     28 GMPE-LS  ManEst      1       3          D1A       64.85       1007.56    290.00       43.81            1
 34     29 GMPE-LS  ManEst      1       3          D2A       65.99        999.56    275.00       44.94            1
 34     30 GMPE-LS  ManEst      1       3          D2A       64.91       1097.49    340.00       43.87            1
 34     31 GMPE-LS  ManEst      1       3          D1A       65.96       1094.30    365.00       44.92            0
 34     32 GMPE-LS  ManEst      1       3          D1A       64.28       1012.49    300.00       43.24            1
 34     33 GMPE-LS  ManEst      2       3          D2B       59.76       1054.47    305.00       37.77            1
 34     34 GMPE-LS  ManEst      2       3          D2B       60.71        876.64    175.00       38.72            0
 34     35 GMPE-LS  ManEst      2       3          D1B       61.18       1088.44    325.00       39.18            1
 34     36 GMPE-LS  ManEst      2       3          D1B       61.19        962.59    235.00       39.19            0
 34     37 GMPE-LS  ManEst      2       4          D1A       66.58       1004.60    255.00       44.59            1
 34     38 GMPE-LS  ManEst      2       4          D1B       63.95        879.62    185.00       41.96            1
 34     39 GMPE-LS  ManEst      2       4          D2A       63.15       1096.49    250.00       41.16            1
 34     40 GMPE-LS  ManEst      2       4          D1B       62.96       1075.67    315.00       40.96            1
 34     41 GMPE-LS  ManEst      2       4          D2A       62.12        915.64    180.00       40.13            1
 34     42 GMPE-LS  ManEst      2       5          D1A       60.12        981.58    190.00       38.12            1
 34     43 GMPE-LS  ManEst      2       5          D2A       62.43       1003.95    245.00       40.44            0
 34     44 GMPE-LS  ManEst      2       5          D1A       60.94       1092.51    305.00       38.94            1
 34     45 GMPE-LS  ManEst      2       5          D2B       60.88       1002.46    175.00       38.88            1
 34     46 GMPE-LS  ManEst      2       5          D2B       59.65       1076.58    285.00       37.66            1
 34     47 GMPE-LS  ManEst      2       5          D1A       62.97        964.51    175.00       40.97            1
 34     48 GMPE-LS  ManEst      2       5          D1B       63.12        993.53    320.00       41.13            0
 34     49 GMPE-LS  ManEst      2       5          D1A       65.84       1099.49    355.00       43.85            1
 34     50 GMPE-LS  ManEst      2       5          D2A       67.39       1016.43    225.00       45.39            1
 34     51 GMPE-LS  ManEst      2       5          D1B       68.89        825.63     20.00       46.90            1
 34     52 GMPE-LS  ManEst      2       5          D2B       64.78        984.47    265.00       42.78            1
 34     53 GMPE-LS  ManEst      2       5          D2A       66.71       1008.55    210.00       44.71            1
 34     54 GMPE-LS  ManEst      2       5          D1B       61.59        985.57    210.00       39.60            1
 34     55 GMPE-LS  ManEst      2       5          D2B       60.28       1078.45    240.00       38.28            1
 34     56 GMPE-LS  ManEst      2       7          D2A       66.71       1042.52    245.00       44.72            1
 34     57 GMPE-LS  ManEst      2       7          D1A       70.44       1199.19    330.00       48.44            1
 34     58 GMPE-LS  ManEst      2       7          D2B       64.40       1100.46    335.00       42.41            1
 34     59 GMPE-LS  ManEst      2       7          D1B       65.45       1191.39    245.00       43.45            1
